  175   612   765	RPs/Img: 88.02	IOU: 61.94%	Recall:80.00%
  176   617   770	RPs/Img: 88.62	IOU: 61.99%	Recall:80.13%
  177   618   771	RPs/Img: 88.19	IOU: 62.01%	Recall:80.16%
  178   619   772	RPs/Img: 87.79	IOU: 62.02%	Recall:80.18%
  179   623   781	RPs/Img: 88.22	IOU: 61.89%	Recall:79.77%
  180   627   789	RPs/Img: 88.45	IOU: 61.77%	Recall:79.47%
  181   630   792	RPs/Img: 88.24	IOU: 61.79%	Recall:79.55%
  182   634   796	RPs/Img: 88.07	IOU: 61.79%	Recall:79.65%
  183   635   797	RPs/Img: 87.62	IOU: 61.80%	Recall:79.67%
  184   637   799	RPs/Img: 87.34	IOU: 61.82%	Recall:79.72%
  185   644   809	RPs/Img: 87.85	IOU: 61.74%	Recall:79.60%
  186   647   812	RPs/Img: 88.06	IOU: 61.74%	Recall:79.68%
  187   648   813	RPs/Img: 88.04	IOU: 61.76%	Recall:79.70%
  188   649   814	RPs/Img: 87.68	IOU: 61.79%	Recall:79.73%
  189   663   832	RPs/Img: 88.95	IOU: 61.74%	Recall:79.69%
  190   665   834	RPs/Img: 89.04	IOU: 61.76%	Recall:79.74%
  191   666   835	RPs/Img: 88.65	IOU: 61.78%	Recall:79.76%
  192   667   836	RPs/Img: 88.56	IOU: 61.77%	Recall:79.78%
  193   668   837	RPs/Img: 88.23	IOU: 61.76%	Recall:79.81%
  194   674   844	RPs/Img: 88.33	IOU: 61.76%	Recall:79.86%
  195   675   845	RPs/Img: 88.03	IOU: 61.76%	Recall:79.88%
  196   679   849	RPs/Img: 88.34	IOU: 61.84%	Recall:79.98%
  197   681   851	RPs/Img: 88.17	IOU: 61.87%	Recall:80.02%
  198   693   868	RPs/Img: 89.17	IOU: 61.80%	Recall:79.84%
  199   703   881	RPs/Img: 89.64	IOU: 61.75%	Recall:79.80%
  200   708   887	RPs/Img: 90.18	IOU: 61.75%	Recall:79.82%
  201   711   890	RPs/Img: 89.93	IOU: 61.78%	Recall:79.89%
  202   712   891	RPs/Img: 89.53	IOU: 61.81%	Recall:79.91%
  203   716   895	RPs/Img: 89.49	IOU: 61.86%	Recall:80.00%
  204   717   896	RPs/Img: 89.15	IOU: 61.87%	Recall:80.02%
  205   720   899	RPs/Img: 89.03	IOU: 61.90%	Recall:80.09%
  206   721   900	RPs/Img: 88.74	IOU: 61.90%	Recall:80.11%
  207   724   903	RPs/Img: 88.87	IOU: 61.96%	Recall:80.18%
  208   731   911	RPs/Img: 89.00	IOU: 61.95%	Recall:80.24%
  209   732   912	RPs/Img: 89.00	IOU: 61.96%	Recall:80.26%
  210   733   913	RPs/Img: 88.64	IOU: 61.98%	Recall:80.28%
  211   734   914	RPs/Img: 88.32	IOU: 61.98%	Recall:80.31%
  212   735   915	RPs/Img: 88.11	IOU: 61.99%	Recall:80.33%
  213   736   916	RPs/Img: 87.99	IOU: 61.99%	Recall:80.35%
  214   742   925	RPs/Img: 88.76	IOU: 61.93%	Recall:80.22%
  215   746   932	RPs/Img: 89.68	IOU: 61.90%	Recall:80.04%
  216   748   934	RPs/Img: 89.46	IOU: 61.90%	Recall:80.09%
  217   749   936	RPs/Img: 89.16	IOU: 61.90%	Recall:80.02%
  218   750   937	RPs/Img: 88.77	IOU: 61.91%	Recall:80.04%
  219   754   941	RPs/Img: 88.80	IOU: 61.90%	Recall:80.13%
  220   756   943	RPs/Img: 88.62	IOU: 61.93%	Recall:80.17%
  221   759   946	RPs/Img: 88.52	IOU: 61.94%	Recall:80.23%
  222   763   950	RPs/Img: 88.84	IOU: 61.95%	Recall:80.32%
  223   764   951	RPs/Img: 88.68	IOU: 61.94%	Recall:80.34%
  224   765   952	RPs/Img: 88.73	IOU: 61.96%	Recall:80.36%
  225   766   953	RPs/Img: 88.74	IOU: 61.97%	Recall:80.38%
  226   768   957	RPs/Img: 88.75	IOU: 61.93%	Recall:80.25%
  227   770   960	RPs/Img: 88.70	IOU: 61.91%	Recall:80.21%
  228   771   961	RPs/Img: 88.60	IOU: 61.92%	Recall:80.23%
  229   780   975	RPs/Img: 89.56	IOU: 61.84%	Recall:80.00%
  230   784   979	RPs/Img: 89.48	IOU: 61.86%	Recall:80.08%
  231   794   993	RPs/Img: 90.38	IOU: 61.77%	Recall:79.96%
  232   795   994	RPs/Img: 90.09	IOU: 61.76%	Recall:79.98%
  233   798   998	RPs/Img: 90.14	IOU: 61.73%	Recall:79.96%
  234   799   999	RPs/Img: 89.95	IOU: 61.75%	Recall:79.98%
  235   802  1003	RPs/Img: 90.32	IOU: 61.74%	Recall:79.96%
  236   813  1017	RPs/Img: 90.61	IOU: 61.75%	Recall:79.94%
  237   815  1019	RPs/Img: 90.36	IOU: 61.80%	Recall:79.98%
  238   818  1022	RPs/Img: 90.26	IOU: 61.85%	Recall:80.04%
  239   819  1023	RPs/Img: 90.03	IOU: 61.84%	Recall:80.06%
  240   819  1026	RPs/Img: 90.00	IOU: 61.75%	Recall:79.82%
  241   821  1028	RPs/Img: 89.68	IOU: 61.76%	Recall:79.86%
  242   826  1033	RPs/Img: 90.02	IOU: 61.76%	Recall:79.96%
  243   832  1040	RPs/Img: 90.07	IOU: 61.73%	Recall:80.00%
  244   845  1055	RPs/Img: 90.83	IOU: 61.81%	Recall:80.09%
  245   846  1056	RPs/Img: 90.64	IOU: 61.82%	Recall:80.11%
  246   848  1058	RPs/Img: 90.30	IOU: 61.85%	Recall:80.15%
  247   849  1059	RPs/Img: 90.02	IOU: 61.86%	Recall:80.17%
  248   850  1060	RPs/Img: 89.67	IOU: 61.88%	Recall:80.19%
  249   852  1062	RPs/Img: 89.52	IOU: 61.90%	Recall:80.23%
  250   853  1063	RPs/Img: 89.46	IOU: 61.91%	Recall:80.24%
  251   857  1067	RPs/Img: 89.57	IOU: 61.92%	Recall:80.32%
  252   858  1068	RPs/Img: 89.50	IOU: 61.93%	Recall:80.34%
  253   859  1069	RPs/Img: 89.19	IOU: 61.93%	Recall:80.36%
  254   864  1075	RPs/Img: 89.36	IOU: 61.91%	Recall:80.37%
  255   864  1076	RPs/Img: 89.13	IOU: 61.88%	Recall:80.30%
  256   868  1083	RPs/Img: 89.04	IOU: 61.84%	Recall:80.15%
  257   869  1084	RPs/Img: 88.78	IOU: 61.85%	Recall:80.17%
  258   871  1086	RPs/Img: 88.59	IOU: 61.87%	Recall:80.20%
  259   872  1087	RPs/Img: 88.28	IOU: 61.89%	Recall:80.22%
  260   875  1090	RPs/Img: 88.18	IOU: 61.89%	Recall:80.28%
  261   879  1096	RPs/Img: 88.22	IOU: 61.85%	Recall:80.20%
  262   881  1099	RPs/Img: 88.06	IOU: 61.84%	Recall:80.16%
  263   882  1100	RPs/Img: 87.76	IOU: 61.85%	Recall:80.18%
  264   883  1101	RPs/Img: 87.46	IOU: 61.84%	Recall:80.20%
  265   889  1108	RPs/Img: 87.74	IOU: 61.84%	Recall:80.23%
  266   892  1114	RPs/Img: 87.68	IOU: 61.80%	Recall:80.07%
  267   895  1117	RPs/Img: 87.56	IOU: 61.81%	Recall:80.13%
  268   899  1122	RPs/Img: 87.56	IOU: 61.84%	Recall:80.12%
  269   900  1123	RPs/Img: 87.67	IOU: 61.85%	Recall:80.14%
  270   907  1131	RPs/Img: 87.97	IOU: 61.84%	Recall:80.19%
  271   920  1148	RPs/Img: 88.39	IOU: 61.80%	Recall:80.14%
  272   922  1150	RPs/Img: 88.26	IOU: 61.81%	Recall:80.17%
  273   924  1152	RPs/Img: 88.53	IOU: 61.81%	Recall:80.21%
  274   927  1155	RPs/Img: 88.37	IOU: 61.84%	Recall:80.26%
  275   928  1156	RPs/Img: 88.14	IOU: 61.85%	Recall:80.28%
  276   930  1158	RPs/Img: 87.86	IOU: 61.84%	Recall:80.31%
  277   932  1160	RPs/Img: 87.59	IOU: 61.85%	Recall:80.34%
  278   938  1166	RPs/Img: 87.95	IOU: 61.83%	Recall:80.45%
  279   940  1168	RPs/Img: 87.65	IOU: 61.84%	Recall:80.48%
  280   946  1174	RPs/Img: 88.29	IOU: 61.87%	Recall:80.58%
  281   954  1185	RPs/Img: 88.79	IOU: 61.91%	Recall:80.51%
  282   954  1187	RPs/Img: 88.65	IOU: 61.88%	Recall:80.37%
  283   958  1191	RPs/Img: 88.89	IOU: 61.93%	Recall:80.44%
  284   959  1193	RPs/Img: 89.16	IOU: 61.91%	Recall:80.39%
  285   962  1196	RPs/Img: 89.03	IOU: 61.90%	Recall:80.43%
  286   968  1204	RPs/Img: 89.62	IOU: 61.89%	Recall:80.40%
  287   972  1209	RPs/Img: 89.57	IOU: 61.91%	Recall:80.40%
  288   977  1215	RPs/Img: 89.99	IOU: 61.91%	Recall:80.41%
  289   982  1221	RPs/Img: 89.92	IOU: 61.91%	Recall:80.43%
  290   983  1223	RPs/Img: 89.70	IOU: 61.90%	Recall:80.38%
  291   987  1227	RPs/Img: 89.99	IOU: 61.93%	Recall:80.44%
  292   990  1230	RPs/Img: 90.10	IOU: 61.93%	Recall:80.49%
  293   991  1232	RPs/Img: 89.84	IOU: 61.93%	Recall:80.44%
  294  1000  1243	RPs/Img: 90.39	IOU: 61.94%	Recall:80.45%
  295  1001  1244	RPs/Img: 90.12	IOU: 61.96%	Recall:80.47%
  296  1002  1245	RPs/Img: 89.97	IOU: 61.96%	Recall:80.48%
  297  1006  1249	RPs/Img: 89.85	IOU: 61.99%	Recall:80.54%
  298  1007  1250	RPs/Img: 89.60	IOU: 62.00%	Recall:80.56%
  299  1010  1253	RPs/Img: 89.57	IOU: 62.01%	Recall:80.61%
  300  1012  1255	RPs/Img: 89.42	IOU: 62.04%	Recall:80.64%
  301  1019  1262	RPs/Img: 89.89	IOU: 62.06%	Recall:80.74%
  302  1020  1263	RPs/Img: 89.61	IOU: 62.06%	Recall:80.76%
  303  1021  1264	RPs/Img: 89.33	IOU: 62.07%	Recall:80.78%
